ID,DSE01,DSE02,DSE03,DSE04,DSE05,DSE06,DSE07,DSE08,DSE09,DSE10,HAB01,HAB02,HAB03,HAB041,HAB042,HAB043,HAB044,HAB045,HAB046,ULV01,ULV02,ULV03,UVL04,ULV05,ULV06,ULV07,ULV08,ULV09,ACD1,ACD02,RAN01,RAN02,RAN03,JOG101,CAP101,JOG102,CAP102,JOG103,CAP103,JOG104,CAP104,JOG105,CAP105,JOG106,CAP106,JOG107,CAP107,JOG108,CAP108,JOG109,CAP109,JOG201,CAP201,JOG202,CAP202,JOG203,CAP203,JOG204,CAP204,JOG205,CAP205,JOG206,CAP206,JOG207,CAP207,JOG208,CAP208,JOG209,CAP209,JOG301,CAP301,JOG302,CAP302,JOG303,CAP303,JOG304,CAP304,JOG305,CAP305,JOG306,CAP306,JOG307,CAP307,JOG308,CAP308,JOG309,CAP309,DEB01,DEB02,DEB03,COM011,COM012,COM013,COM014,COM015,COM016,COM017,COM021,COM022,COM023,COM024,COM025,COM03,FNT01,interviewtime
1389,20,A2,3,6,1,1,7,9,1,NA,2,3,A1,,Y,,,,,A3,20,16,3,7,A2,A2,A2,A3,2,NA,1,1,NA,A3,7,A3,7,A3,7,A2,7,A3,7,A2,7,A2,7,A3,7,A3,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,Y,,Y,Y,Y,,,5,3,1,4,2,2,1,1062.21
1390,23,A1,5,5,2,2,7,5,1,NA,3,1,A2,Y,Y,,,,,A3,23,23,1,1,A2,A1,A2,A1,NA,1,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,9,A3,7,A2,9,A3,7,A3,6,A2,6,A3,5,A3,8,A3,9,2,2,1,,Y,Y,Y,,,,5,2,1,4,3,2,1,662.2
1394,11,A2,6,7,4,3,7,4,4,1,3,1,A1,,Y,,,,,A1,11,11,2,3,A1,A1,A2,A3,NA,1,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,10,A2,10,A3,10,A2,10,A2,10,A2,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,1,1,1,,,Y,Y,Y,,,5,2,1,4,3,4,1,1370.41
1396,7,A2,3,7,3,1,8,5,1,NA,4,4,,,Y,,,,,,NA,NA,NA,NA,,,,,NA,2,2,3,1,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,7,A3,10,A2,10,A3,7,A2,5,A2,5,A3,5,A3,10,A3,5,2,1,1,,,,,,,,5,3,2,4,1,6,1,589.11
1398,7,A2,5,6,3,2,8,4,3,2,4,1,A1,Y,Y,,,,,A3,7,7,2,2,A1,A1,A2,A2,2,NA,1,1,NA,A3,10,A2,8,A3,8,A2,9,A3,10,A2,8,A3,7,A3,10,A3,6,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,Y,Y,Y,Y,Y,,,4,1,2,5,3,5,1,807.13
1399,16,A2,5,7,3,2,7,4,3,2,4,4,,Y,,,,,,,NA,NA,NA,NA,,,,,2,NA,1,1,2,A3,1,A2,1,A3,1,A2,1,A3,1,A2,1,A3,1,A3,1,A2,1,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,,,,,,,5,4,1,2,3,4,1,564.24
1403,20,A2,5,1,4,2,3,3,5,1,2,3,A1,,Y,,,,,A3,20,7,4,10,A1,A1,A1,A3,NA,1,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A2,10,A2,6,A3,10,A2,10,A3,10,A3,10,A2,10,1,2,1,,,,,Y,,,2,3,1,5,4,3,1,1249.24
1404,11,A2,4,7,1,2,9,3,2,1,3,1,A1,,Y,,,,,A2,11,11,1,1,A3,A1,A1,A1,1,NA,1,1,NA,A3,7,A3,7,A2,8,A3,4,A2,6,A3,7,A2,6,A3,5,A3,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,,Y,Y,,,,5,2,1,4,3,3,1,2341.59
1405,26,A2,6,6,4,2,7,2,3,2,4,1,A1,,,,,,Y,A2,26,5,5,10,A1,A1,A1,A3,2,NA,1,1,NA,A3,9,A2,9,A3,9,A2,9,A3,9,A2,9,A3,9,A3,9,A2,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,,Y,,,,,5,3,1,4,2,2,1,1137.86
1406,20,A1,6,7,3,1,7,1,1,NA,3,1,A1,,Y,,,,,A6,20,6,2,2,A2,A1,A2,A1,2,NA,1,1,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,Y,Y,,Y,,,1,2,5,4,3,7,2,1092.63
1408,26,A1,6,5,6,2,3,4,3,2,5,1,A2,,,,,,Y,A5,26,26,1,1,A1,A1,A2,A3,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A2,10,A2,9,A2,8,A2,8,A3,8,A3,8,A2,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,1,2,2,,,Y,,Y,,,2,1,3,4,5,5,2,657.61
1411,26,A2,5,6,2,3,9,2,2,1,3,1,A3,Y,Y,,,,,A3,26,26,2,3,A2,A1,A1,A1,NA,2,2,1,NA,A3,6,A3,7,A2,7,A2,6,A3,7,A3,7,A2,6,A3,8,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,,Y,Y,Y,,,5,2,1,4,3,5,1,1304.38
1413,20,A2,4,7,3,2,6,3,2,1,2,1,A1,,,,,,Y,A3,20,20,1,1,A2,A1,A2,A2,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,1,A3,2,A2,3,A3,2,A2,3,A3,2,A2,2,A3,3,A2,1,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,,Y,,,3,1,2,5,4,6,2,1271.62
1417,10,A2,3,4,10,2,4,3,2,1,1,1,A3,,,,,,Y,A1,10,10,2,3,A1,A1,A2,A4,2,NA,1,1,NA,A2,5,A2,4,A2,8,A3,7,A3,4,A2,3,A3,8,A2,8,A3,6,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,Y,Y,,Y,,,4,3,2,1,5,2,1,1863.15
1416,10,A2,3,6,10,2,4,3,1,NA,1,1,A3,,Y,,,Y,,A1,10,6,4,10,A1,A1,A2,A4,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A2,8,A3,8,A2,8,A3,8,A2,8,A3,8,A2,8,A2,8,A3,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,,Y,,,4,5,1,3,2,4,1,586.73
1415,3,A2,3,6,4,2,9,3,2,1,6,1,A1,,Y,,,,,A2,3,3,1,2,A2,A1,A2,A2,NA,2,2,1,NA,A2,9,A3,10,A2,10,A3,10,A2,8,A3,10,A2,9,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,Y,,,,5,1,3,4,2,6,1,839.27
1418,20,A2,3,4,1,2,4,4,1,NA,1,1,A1,,,,,Y,,A3,20,20,2,3,A2,A2,A2,A5,1,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A2,8,A2,10,A3,10,A2,10,A3,10,A3,10,A3,5,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,Y,,Y,,,5,3,2,1,4,2,1,1383.5
1420,10,A2,3,4,1,1,9,1,1,NA,1,1,A3,,,,,,Y,A1,10,10,2,4,A1,A1,A2,A4,NA,2,2,1,NA,A3,10,A3,10,A2,10,A2,7,A2,10,A3,10,A2,7,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,,Y,,,,,5,4,1,2,3,4,1,1417.63
1421,19,A1,3,7,1,3,7,5,1,NA,2,1,A1,Y,Y,,,,,A3,19,26,3,4,A2,A1,A1,A1,NA,1,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,7,A3,8,A2,8,A2,5,A2,8,A2,8,A3,8,A3,8,A3,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,Y,Y,Y,,,,5,3,2,4,1,5,1,690.03
1422,20,A1,3,6,2,2,5,4,2,1,1,1,A1,,,,,,Y,A1,20,6,3,4,A1,A1,A2,A3,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A2,8,A2,10,A3,9,A2,6,A2,9,A2,9,A3,9,A3,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,,Y,Y,Y,,,5,4,1,3,2,4,1,800.15
1423,26,A2,5,7,1,2,9,2,5,2,5,1,A1,,Y,,,,,A1,26,26,1,1,A1,A1,A1,A1,NA,1,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,7,A2,7,A3,8,A2,9,A3,8,A2,8,A3,9,A3,8,A2,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,,Y,Y,Y,,,5,4,2,1,3,4,2,612.78
1424,9,A2,6,7,3,2,7,5,4,2,3,1,A1,,,,,,Y,A1,9,9,2,3,A1,A1,A1,A3,NA,1,2,1,NA,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A2,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,1,1,1,,,,Y,,,,5,2,3,4,1,3,2,887.74
1425,7,A2,4,7,3,2,7,5,3,1,3,1,A1,Y,Y,,,,,A3,7,9,1,2,A2,A1,A1,A1,NA,1,2,1,NA,A2,5,A3,9,A3,9,A3,9,A3,8,A3,9,A2,8,A3,8,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,Y,,Y,,,4,2,1,3,5,8,5,1445.85
1426,6,A2,4,6,2,2,5,3,2,1,2,1,A1,,Y,,,,,A2,6,6,2,3,A2,A1,A2,A1,2,NA,1,1,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,1,2,1,,Y,Y,,Y,,,4,2,1,5,3,3,1,625.04
1428,19,A2,3,6,1,1,5,1,1,NA,6,1,A2,Y,,,,,,A1,19,19,1,1,A2,A1,A1,A1,2,NA,1,1,NA,A3,8,A3,8,A2,5,A2,6,A3,6,A2,8,A3,6,A3,10,A3,2,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,Y,Y,,,5,2,1,3,4,3,5,663.03
1429,11,A2,6,7,3,3,8,4,2,1,1,3,A1,,Y,,,,,A1,11,11,2,4,A2,A1,A1,A1,NA,2,2,1,NA,A3,10,A3,10,A2,9,A2,9,A2,9,A2,9,A3,9,A3,9,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,Y,,Y,,Y,,,5,2,1,4,3,5,1,895.05
1430,24,A2,3,6,1,2,6,2,1,NA,3,1,A3,Y,,,,,,A1,24,24,1,1,A1,A1,A2,A4,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,5,A3,8,A2,7,A3,8,A3,8,A2,8,A3,8,A3,7,A3,6,2,2,2,,Y,,Y,,,,5,2,1,4,3,1,5,478.16
1431,7,A2,5,7,3,2,6,4,3,2,3,1,A1,Y,Y,,,,,A3,7,9,1,1,A2,A1,A1,A1,NA,1,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,5,A2,5,A2,9,A3,7,A2,9,A2,7,A2,7,A2,8,A3,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,Y,,Y,Y,,,,1,3,2,4,5,5,1,1130.12
1432,6,A2,3,5,3,1,4,3,2,1,3,3,A3,Y,,,,,,A1,20,6,2,3,A1,A1,A2,A4,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A2,9,A2,8,A2,9,A2,8,A2,10,A2,9,A2,9,A2,10,A2,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,1,1,1,Y,Y,Y,,,,,4,1,3,2,5,1,1,826.49
1433,7,A1,4,7,3,2,8,5,3,1,7,1,A2,,Y,,,,,A2,7,9,2,2,A2,A1,A3,A3,NA,1,2,1,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,,,,,5,2,1,4,3,2,1,465.8
1434,26,A2,4,7,1,2,9,5,3,1,1,1,A1,,Y,,,,,A1,26,26,1,1,A1,A1,A1,A1,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,7,A2,10,A2,8,A2,8,A2,8,A3,9,A3,9,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,,Y,Y,Y,,,5,3,1,4,2,3,1,535.68
1435,20,A2,3,5,1,1,5,6,1,NA,1,1,A1,,,,,,Y,A1,20,15,2,3,A1,A1,A2,A1,1,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A2,8,A3,7,A3,8,A3,8,A2,7,A3,8,A3,7,A2,7,2,1,2,,,Y,,,,,5,4,2,3,1,4,1,771.05
1437,9,A2,6,6,4,2,9,1,3,2,1,1,A1,,Y,,,,,A1,9,9,2,2,A1,A1,A2,A3,1,NA,1,1,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,Y,,Y,,,5,1,2,4,3,4,1,992.43
1443,10,A2,3,6,3,1,7,5,1,NA,2,1,A1,Y,Y,,,,,A3,10,10,2,6,A2,A1,A2,A4,2,NA,1,1,NA,A3,10,A2,10,A2,10,A2,10,A3,10,A3,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,Y,,,,,5,1,2,4,3,2,1,560.14
1444,20,A2,3,6,2,1,4,3,1,NA,7,1,A1,Y,Y,,,,,A3,20,16,2,4,A2,A1,A2,A1,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A3,10,A2,10,A3,8,A2,8,A3,10,A3,9,A3,10,A3,10,2,1,1,Y,Y,Y,Y,Y,,,5,2,1,3,4,5,2,532.58
1445,19,A2,3,6,2,1,8,4,1,NA,5,1,A3,Y,Y,,Y,,,A2,19,19,1,2,A2,A1,A1,A1,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A3,8,A2,8,A3,6,A2,7,A2,7,A2,6,A2,7,A3,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,,Y,Y,Y,,,5,1,2,4,3,4,5,1307.26
1446,18,A1,5,6,2,2,7,4,4,1,2,1,A1,,Y,,,,,A3,18,26,4,9,A2,A1,A1,A1,2,NA,1,1,NA,A3,10,A3,7,A2,10,A3,8,A2,10,A2,9,A2,10,A3,10,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,Y,Y,Y,,,,5,2,1,4,3,6,2,925.99
1447,16,A1,4,6,2,2,6,4,3,1,5,1,A3,,Y,,,,,A4,16,14,1,3,A2,A1,A2,A4,1,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,9,A2,9,A2,8,A2,9,A3,9,A2,9,A3,8,A3,9,A2,8,2,1,1,,,Y,,Y,,,5,4,1,3,2,7,1,758.53
1448,23,A2,4,7,3,2,7,4,2,1,2,1,A1,,Y,,,,,A1,23,23,3,7,A1,A1,A1,A2,NA,2,2,1,NA,A3,4,A3,6,A2,6,A3,7,A3,5,A2,1,A2,7,A3,8,A3,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,Y,Y,Y,,,,5,1,2,4,3,7,1,715.75
1450,24,A2,3,7,1,1,7,1,1,NA,3,1,A1,,Y,,,,,A3,24,24,2,3,A2,A2,A1,A1,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,6,A2,6,A3,5,A3,8,A2,9,A3,8,A3,8,A2,4,2,1,2,,Y,,,,,,5,3,1,4,2,5,5,511.37
1453,26,A1,6,5,10,2,8,6,4,2,1,1,A1,,Y,,,,,A1,26,13,5,10,A2,A1,A1,A5,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,4,A2,5,A3,3,A2,2,A3,2,A3,4,A3,2,A3,4,A2,4,1,1,1,,,,,Y,,,4,2,1,5,3,3,1,805.31
1455,6,A1,4,7,3,1,7,2,1,NA,4,1,A1,Y,Y,,,,,A3,6,6,3,6,A1,A1,A2,A3,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,1,1,1,,Y,Y,,Y,,,5,4,2,3,1,6,1,1203.2
1456,5,A2,7,6,2,2,7,2,4,2,2,1,A1,,Y,,,,,A1,5,5,2,3,A2,A1,A1,A1,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A2,10,A2,10,A3,10,A2,10,A3,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,Y,,Y,,,5,1,2,4,3,6,3,690.64
1457,7,A2,4,7,3,2,8,2,2,1,5,1,A1,,Y,,,,,A3,7,26,4,8,A1,A1,A1,A1,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,9,A2,10,A2,7,A2,8,A2,10,A3,9,A3,10,A3,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,Y,Y,,,,5,1,3,4,2,7,6,587.79
1458,7,A2,6,7,3,2,7,2,3,2,7,1,A1,,Y,,,,,A2,7,9,3,4,A2,A1,A2,A3,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A3,8,A2,8,A3,8,A2,8,A3,8,A2,8,A3,8,A3,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,1,2,2,Y,Y,Y,Y,Y,,,5,4,2,1,3,3,1,437.69
1459,23,A2,3,6,4,2,6,3,2,2,1,1,A1,Y,,,,,,A1,23,23,1,1,A1,A1,A2,A3,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,9,A3,9,A2,8,A2,9,A3,9,A2,10,A3,9,A3,10,A3,9,2,1,1,,Y,,Y,Y,,,5,1,2,4,3,5,2,1388.02
1460,7,A1,6,7,1,2,9,1,3,2,7,1,A3,,Y,,,,,A2,7,9,2,3,A2,A1,A2,A2,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,,Y,,Y,,,5,1,2,3,4,3,2,779.92
1461,26,A2,5,7,1,3,8,1,1,NA,3,1,A3,,,,,,Y,A3,26,11,4,3,A2,A2,A1,A1,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,,Y,,,5,2,1,4,3,6,1,655.62
1463,7,A2,3,7,4,1,6,4,1,NA,5,1,A1,,Y,,,,,A2,7,9,2,2,A2,A1,A1,A1,NA,1,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,10,A2,9,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,2,2,2,,Y,Y,,Y,,,5,3,2,1,4,2,5,921.92
1464,7,A2,6,6,3,2,8,5,4,1,4,1,A1,,Y,,,,,A3,7,8,5,10,A1,A1,A1,A3,NA,2,2,1,NA,A3,9,A3,8,A2,8,A2,9,A3,9,A2,9,A3,8,A3,9,A3,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,,Y,,Y,,,5,4,2,3,1,9,6,904.93
1468,24,A2,5,7,6,2,6,11,3,1,2,1,A1,Y,Y,,,,,A3,24,11,5,10,A1,A1,A1,A2,1,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A2,10,A3,9,A2,10,A3,10,A2,10,A2,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,,Y,Y,Y,,,5,4,1,2,3,3,2,753.48
1469,7,A2,5,7,3,2,8,4,3,1,7,1,A1,,Y,,,,,A2,7,19,5,9,A1,A1,A1,A3,NA,1,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A3,9,A2,9,A3,10,A2,10,A3,10,A3,10,A2,9,2,2,1,,Y,Y,Y,,,,4,2,1,5,3,3,1,675.17
1472,7,A1,3,7,1,1,7,1,1,NA,5,1,A1,,Y,,,,,A2,7,9,1,1,A2,A1,A1,A1,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,10,A2,9,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,2,1,1,Y,,Y,,Y,,,1,5,3,2,4,5,6,612.45
1473,7,A2,5,7,1,2,7,5,3,1,7,1,A1,,Y,,,,,A2,7,11,5,10,A2,A1,A1,A2,NA,1,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,10,A2,10,A3,10,A2,10,A2,10,A3,10,A3,10,A3,10,2,2,2,,,Y,Y,Y,,,5,2,1,3,4,5,1,741.11
1475,7,A2,3,7,1,2,7,2,1,NA,3,1,A3,,Y,,,,,A2,7,26,4,9,A2,A1,A1,A2,1,NA,1,1,NA,A2,10,A2,10,A3,10,A2,10,A3,10,A3,10,A3,10,A3,10,A2,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,Y,Y,,Y,,,5,1,2,4,3,2,1,434.16
1476,23,A2,3,5,1,1,9,1,1,NA,4,1,A1,,,,,,Y,A3,23,24,3,6,A2,A1,A1,A4,1,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,10,A2,10,A3,10,A2,10,A2,10,A3,1,A2,10,A3,1,2,1,1,,,Y,,Y,,,4,1,2,5,3,2,1,568.79
1477,23,A2,3,6,2,1,6,4,1,NA,4,1,A1,,,,,,Y,A4,23,23,1,1,A1,A1,A1,A3,1,NA,1,1,NA,A3,9,A2,9,A2,9,A2,9,A3,9,A2,9,A2,8,A3,10,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,Y,Y,Y,,,,,5,4,1,2,3,4,2,719.35
1479,7,A2,5,7,3,2,6,5,4,1,6,1,A1,,Y,,,,,A2,7,9,2,3,A1,A1,A3,A3,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,10,A2,10,A2,10,A2,10,A3,10,A3,10,A3,10,A3,10,1,2,1,,Y,Y,,Y,,,5,4,1,2,3,3,1,906.87
1481,7,A2,5,3,4,2,8,6,5,1,7,1,A1,,Y,,,,,A3,7,26,4,10,A1,A1,A1,A2,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,1,2,1,,Y,Y,,Y,,,5,4,1,3,2,4,1,552.43
